Recency,Frequency,TotalSpent,AvgBasketSize,DistinctProducts,AvgTransactionValue,ProductDiversity,AvgDaysBetweenPurchases,LatenessScore,IsSoloShopper,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment_Champions,CustomerSegment_Lost,CustomerSegment_Loyal,CustomerSegment_Potential
0.38547829910719655,-0.2816035990969911,-0.19565375908282542,0.9010117240663101,-0.3445431714176661,0.13438579410387103,-0.27714915211311275,-0.1512259823132236,-0.26306035144580925,-0.8371787100618959,-0.4446695170338368,0.4629942581898511,0.44051102323259766,0.1762819380997534,-0.6456245288212396,-0.3303174598660074,1.9827632522357468,-0.5043466479784757
0.3998307539626019,-0.0399246839022417,0.2298021198942108,1.7719097969102604,-0.18905862561177392,0.6348071328497586,-0.3609706520067289,-0.1374383779848814,-0.5180619094470191,-0.8371787100618959,-0.4446695170338368,0.4629942581898511,1.3285383899924177,0.5216342804679068,-0.6456245288212396,-0.3303174598660074,1.9827632522357468,-0.5043466479784757
-0.20297234996442434,-0.2816035990969911,-0.32215444634936885,-0.04066639491477362,-0.39637135335296353,-0.293443357212987,-0.37144833949343087,-0.12145904173435988,-0.7160380458553633,-0.8371787100618959,-0.4446695170338368,-0.43104931385237927,-0.44751634352722236,-0.5144227466365535,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,1.9827632522357468
1.0887485870220606,-0.5232825142917406,-0.35703936218378907,0.22694696129933153,-0.6727883236745497,0.4193091015448607,-0.6543459016343852,-0.16224066063139642,1.3421341738019401,1.1944880919464211,-1.3278610462577245,-1.3250928858946096,-0.44751634352722236,-1.2051274313728604,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
0.11278165685449419,-0.2816035990969911,-0.4595124343399484,1.0620620075755092,-0.6900643843196488,-0.7579922280406878,-0.9058104013152335,-0.09097902969412686,-0.7445348442417071,-0.8371787100618959,-0.4446695170338368,0.4629942581898511,-0.44751634352722236,-0.16907040426840003,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,1.9827632522357468
-1.0497671864333422,0.9267909768767559,2.112055294608786,0.9155984754943932,1.3139586505118508,1.3810653955762655,0.0012579725335406325,-0.15529047043830313,-0.7760106440295491,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.28908707909685666,-0.0399246839022417,-0.08103189276973041,1.1925067088457013,-0.15450650432157564,-0.06602622340557766,-0.3190599020599208,-0.14666434785822274,-0.5826539373130004,-0.8371787100618959,0.43852201219005094,0.4629942581898511,0.44051102323259766,0.5216342804679068,-0.6456245288212396,-0.3303174598660074,1.9827632522357468,-0.5043466479784757
1.289682954997736,-0.5232825142917406,-0.5346671369324036,-0.14421528149008053,-0.6727883236745497,-0.7821759142776677,-0.6543459016343852,-0.16224066063139642,1.5334818655533273,1.1944880919464211,-1.3278610462577245,-1.3250928858946096,-1.3355437102870424,-1.5504797737410139,-0.6456245288212396,3.027390681696474,-0.5043466479784757,-0.5043466479784757
-0.9923573670117206,1.410148807266255,3.419812788875112,0.7894897355270346,1.72858410599423,1.7809877324137968,-0.07458052737020722,-0.15583604732054443,-0.7440934115577408,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.5187263567833429,-0.0399246839022417,-0.23350108358254057,0.0443590837980886,-0.30999105012746786,-0.40979650068988516,-0.507658276820557,-0.1332687188732934,-0.7278999460539776,-0.8371787100618959,0.43852201219005094,0.4629942581898511,0.44051102323259766,0.5216342804679068,-0.6456245288212396,-0.3303174598660074,1.9827632522357468,-0.5043466479784757
0.17019147627611575,-0.2816035990969911,-0.15163353376823496,0.38318405922564414,-0.20633468625687304,0.28326352784642167,-0.02568465243226445,-0.13401884130421202,-0.5945992881469373,-0.8371787100618959,-0.4446695170338368,-0.43104931385237927,0.44051102323259766,-0.16907040426840003,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,1.9827632522357468
2.2082400657436807,-0.5232825142917406,-0.388407329799805,-0.0872386214127584,-0.46547559593336,0.20713427066164328,0.1000475974081597,-0.16224066063139642,2.4082141707025264,1.1944880919464211,-1.3278610462577245,-1.3250928858946096,-0.44751634352722236,-1.2051274313728604,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
1.5623795972504384,-0.2816035990969911,-0.1775655544491656,-0.368896827832728,0.03553016277451482,0.19556064939108847,0.4143782220092201,-0.15536611489785151,0.480273384672078,-0.8371787100618959,-1.3278610462577245,-0.43104931385237927,0.44051102323259766,-0.5144227466365535,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,1.9827632522357468
-1.2076441898428014,0.4434331464872571,0.2874961231367878,0.5188506001597548,-0.3445431714176661,-0.037930373503867125,-0.7675049264907671,-0.12696784912569345,-0.8560985141715991,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
2.323059704586924,-0.5232825142917406,-0.41814086504876186,1.2029661923381558,-0.6382362023843514,0.00601483920104506,-0.528613651793961,-0.16224066063139642,2.5175557088461766,1.1944880919464211,-1.3278610462577245,-1.3250928858946096,-0.44751634352722236,-1.2051274313728604,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-1.0497671864333422,-0.5232825142917406,-0.24160027968716435,0.342935162171023,-0.17178256496667477,1.2001460402290631,1.168771721051765,-0.16224066063139642,-0.6943519741235394,1.1944880919464211,1.3217135414139385,-0.43104931385237927,0.44051102323259766,0.5216342804679068,-0.6456245288212396,-0.3303174598660074,1.9827632522357468,-0.5043466479784757
0.012314472866656477,-0.0399246839022417,-0.37716331070320575,0.0073426343155959676,-0.27543892883726956,-0.7337098328802917,-0.465747526873749,-0.1252603456509479,-0.6710718389418556,-0.8371787100618959,-0.4446695170338368,0.4629942581898511,-0.44751634352722236,-0.16907040426840003,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,1.9827632522357468
-0.4756689922171267,-0.5232825142917406,-0.3342448679217667,-0.9182432086405007,-0.10267832238627825,0.5734924399210346,1.4202362207326134,-0.16224066063139642,-0.1476442834052899,1.1944880919464211,0.43852201219005094,-0.43104931385237927,-0.44751634352722236,-0.16907040426840003,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,1.9827632522357468
-0.8057754538914507,-0.5232825142917406,-0.5032991693163876,-1.0704025447469934,-0.4827516565784592,-0.5700010833944501,0.03718147248794763,-0.16224066063139642,-0.4620012055682834,1.1944880919464211,0.43852201219005094,-0.43104931385237927,-1.3355437102870424,-0.5144227466365535,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,1.9827632522357468
0.514650392805845,-0.0399246839022417,-0.22853941389682506,-1.409775428778979,0.45015561825689404,-0.3986094893693775,0.4143782220092201,-0.15126217512259327,-0.21392938252641097,-0.8371787100618959,-0.4446695170338368,0.4629942581898511,0.44051102323259766,0.1762819380997534,-0.6456245288212396,-0.3303174598660074,1.9827632522357468,-0.5043466479784757
0.28501111511935884,-0.5232825142917406,-0.4387172010983467,-1.3094397770350232,0.10463440535491135,-0.13316474281585994,2.1746297197751585,-0.16224066063139642,0.5767434067963907,1.1944880919464211,-0.4446695170338368,-1.3250928858946096,-0.44751634352722236,-0.8597750890047069,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.4469640825063159,0.20175423129250772,0.06430124958333018,-0.10433161943595512,-0.30999105012746786,-0.11429899982793011,-0.6543459016343852,-0.13230888122132484,-0.7183230036396472,-0.8371787100618959,0.43852201219005094,1.3570378302320816,0.44051102323259766,0.8669866228360602,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.9062426378792884,3.826937959213749,5.080994392798793,1.1700668764232391,1.106645922770661,0.7812435524732557,-0.7304470002220103,-0.15798566787384655,-0.6712574924161328,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-1.0354147315779367,1.1684698920715055,1.6879565782222545,1.5545657528153067,0.3464992543862992,0.6945836117219127,-0.5757632454841202,-0.14828240448681534,-0.79896693280853,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.20297234996442434,-0.5232825142917406,-0.5229561371595016,-0.6133231161266989,-0.6900643843196488,-0.7029620032361314,-0.7172120265545973,-0.16224066063139642,0.1120418696858786,1.1944880919464211,-0.4446695170338368,-0.43104931385237927,-1.3355437102870424,-0.8597750890047069,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.6478984504819914,-0.2816035990969911,1.821542237937077,-0.12001695879841796,1.8840686518001222,6.956603681555904,3.777715905240566,-0.1582175478944199,-0.5110199214465926,-0.8371787100618959,0.43852201219005094,0.4629942581898511,1.3285383899924177,0.8669866228360602,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
0.6868798510707097,-0.5232825142917406,-0.41507630436052584,0.28880733509756706,-0.5173037778686574,0.026743713118456355,-0.08855077735247653,-0.16224066063139642,0.9594387902991655,1.1944880919464211,-1.3278610462577245,-1.3250928858946096,-0.44751634352722236,-1.2051274313728604,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
0.5720602122274666,-0.5232825142917406,-0.4659699015044458,-0.2032638201156686,-0.6036840810941531,-0.3175036572956966,-0.40288140195353694,-0.16224066063139642,0.8500972521555155,1.1944880919464211,-0.4446695170338368,-1.3250928858946096,-1.3355437102870424,-1.2051274313728604,-0.6456245288212396,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.7196607247590183,0.4434331464872571,-0.026147070158036374,-1.110919280801978,0.5019838001921915,-0.4622306808085942,-0.1514169022726886,-0.14890430434109064,-0.693560248047042,-0.8371787100618959,0.43852201219005094,1.3570378302320816,0.44051102323259766,0.8669866228360602,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.9205950927346938,7.693800602329739,2.856947845896026,-1.0854927268401993,1.4003389537373463,-0.5735574248923896,-0.8662945513653859,-0.15920422557055305,-0.6580978412432826,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.6191935407711806,0.4434331464872571,0.8163371459033869,0.3140669877318466,1.0548177408353636,0.6774921616323899,0.2509262972166686,-0.15028354994375429,-0.646217927440737,-0.8371787100618959,0.43852201219005094,1.3570378302320816,1.3285383899924177,1.2123389652042138,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.8775377281684775,-0.2816035990969911,0.83104703720692,1.7177819698368044,0.4847077395470923,3.606718947578813,1.2316378459719772,-0.154980986285328,-0.6972293830220565,-0.8371787100618959,1.3217135414139385,0.4629942581898511,1.3285383899924177,1.2123389652042138,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-1.15023437042118,0.4434331464872571,0.3131070946027603,0.9027128168420803,0.12191046600001049,-0.0032835413847653863,-0.4280278519216218,-0.14965979262229462,-0.8339129052633127,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.17426744025361357,-0.0399246839022417,0.19281579101642865,-1.1687036559838446,3.024288654376665,0.5514145440502681,3.53672909304642,-0.15981435037249822,-0.11718485492241602,-0.8371787100618959,-0.4446695170338368,0.4629942581898511,1.3285383899924177,0.5216342804679068,-0.6456245288212396,-0.3303174598660074,1.9827632522357468,-0.5043466479784757
-1.006709821867126,-0.2816035990969911,0.03372131185857487,1.313627527688333,-0.27543892883726956,0.9101392232321365,-0.1514169022726886,-0.13178628358867409,-0.8200065643289436,-0.8371787100618959,1.3217135414139385,0.4629942581898511,0.44051102323259766,0.8669866228360602,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-0.9205950927346938,0.9267909768767559,1.0352927105047847,0.7162305212983053,0.5538119821274888,0.3405957857577928,-0.3939005269649352,-0.14870958544843946,-0.7604192462437196,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-1.1215294607103692,3.5852590440189998,3.6668528632122728,0.8889126333267505,1.7631362272844282,0.3622471180666533,-0.5775095267319038,-0.15688190657572232,-0.8041432717933743,-0.8371787100618959,1.3217135414139385,1.3570378302320816,1.3285383899924177,1.557691307572367,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
-1.1071770058549637,-0.0399246839022417,-0.13598238453902944,0.251691110818626,-0.29271498948236874,-0.18992237378020055,-0.48670290184715304,-0.15378822031771835,-0.8087961173805597,-0.8371787100618959,1.3217135414139385,0.4629942581898511,0.44051102323259766,0.8669866228360602,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
1.1318059515882768,-0.5232825142917406,-0.5264366025125697,-1.4742133181521409,-0.4309234746431618,-0.7265040814709056,0.22577984724858385,-0.16224066063139642,1.3831372506058088,1.1944880919464211,-1.3278610462577245,-1.3250928858946096,-1.3355437102870424,-1.5504797737410139,-0.6456245288212396,3.027390681696474,-0.5043466479784757,-0.5043466479784757
-0.7914229990360452,1.410148807266255,3.5148506530757655,0.6485693277308089,2.8169759266354757,1.8524146061636069,0.3654823470712773,-0.15792885405009519,-0.604499077862904,-0.8371787100618959,0.43852201219005094,1.3570378302320816,1.3285383899924177,1.2123389652042138,1.5488878680395983,-0.3303174598660074,-0.5043466479784757,-0.5043466479784757
